date,HDD,CDD
2022-03-17,19.044444444444444,0
2022-03-18,10.826666666666668,0
2022-03-19,15.71764705882353,0
2022-03-20,17.02083333333333,0
2022-03-21,15.833333333333336,0
2022-03-22,21.541666666666664,0
2022-03-23,25.929166666666667,0
2022-03-24,24.1,0
2022-03-25,21.439130434782612,0
2022-03-26,16.416666666666664,0
2022-03-27,22.791666666666664,0
2022-03-28,35.75416666666666,0
2022-03-29,37.37916666666666,0
2022-03-30,27.929166666666667,0
2022-03-31,14.285714285714292,0
2022-04-01,9.661538461538463,0
2022-04-02,20.708333333333336,0
2022-04-03,25.1,0
2022-04-04,20.78666666666667,0
2022-04-05,16.91666666666667,0
2022-04-06,18.32142857142857,0
2022-04-07,21,0
2022-04-08,14.117391304347834,0
2022-04-09,18.9741935483871,0
2022-04-10,23.167741935483868,0
2022-04-11,15.666666666666671,0
2022-04-12,8.666666666666664,0
2022-04-13,7.5,0
2022-04-14,15.548387096774192,0
2022-04-15,14.70232558139535,0
2022-04-16,5.5,0
2022-04-17,20.61142857142857,0
2022-04-18,20.416666666666664,0
2022-04-19,15.362162162162164,0
2022-04-20,17.333333333333336,0
2022-04-21,17.424999999999997,0
2022-04-22,9.166666666666664,0
2022-04-23,12.666666666666671,0
2022-04-24,14.916666666666664,0
2022-04-25,15.291666666666664,0
2022-04-26,13.56315789473684,0
2022-04-27,12.575757575757578,0
2022-04-28,19.708333333333336,0
2022-04-29,18.333333333333336,0
2022-04-30,16.41666666666667,0
2022-05-01,12.75,0
2022-05-02,14.208333333333336,0
2022-05-03,15.375,0
2022-05-04,13.9375,0
2022-05-05,9.58620689655173,0
2022-05-06,8.75,0
2022-05-07,14,0
2022-05-08,16.083333333333336,0
2022-05-09,16.375,0
2022-05-10,13.166666666666671,0
2022-05-11,10.208333333333329,0
2022-05-12,5.8926829268292735,0
2022-05-13,2.223255813953493,0
2022-05-14,0,8.799999999999997
2022-05-15,0,6.131034482758622
2022-05-16,0,7.896551724137936
2022-05-17,0.6200000000000045,0
2022-05-18,3.6666666666666643,0
2022-05-19,9.206666666666663,0
2022-05-20,9.255319148936174,0
2022-05-21,0,1.4888888888888943
2022-05-22,0,14.088888888888889
2022-05-23,0,2.9655172413793167
2022-05-24,6.208333333333336,0
2022-05-25,7.7692307692307665,0
2022-05-26,3.6400000000000006,0
2022-05-27,0,4.475862068965512
2022-05-28,0,3.8461538461538396
2022-05-29,0,1.25
2022-05-30,0,7.375
2022-05-31,0,6.444444444444443
2022-06-01,6.799999999999997,0
2022-06-02,7.054054054054056,0
2022-06-03,6.168750000000003,0
2022-06-04,3.4512820512820497,0
2022-06-05,0.9200000000000017,0
2022-06-06,0.5416666666666714,0
2022-06-07,0,4.625
2022-06-08,0,3.7575757575757507
2022-06-09,0,2.5833333333333286
2022-06-10,0,2.5833333333333286
2022-06-11,0,1.0833333333333286
2022-06-12,0,2.5600000000000023
2022-06-13,0,8.09375
2022-06-14,0,4.833333333333329
2022-06-15,0,2.2592592592592524
2022-06-16,0.35999999999999943,0
2022-06-17,0,8.682758620689654
2022-06-18,0,2.0416666666666714
2022-06-19,8.583333333333336,0
2022-06-20,3.444444444444443,0
2022-06-21,2.0416666666666714,0
2022-06-22,0.4749999999999943,0
2022-06-23,1.4545454545454533,0
2022-06-24,0,5
2022-06-25,0,5.118918918918922
2022-06-26,0,14.5
2022-06-27,0,8.407407407407405
2022-06-28,0,3.5833333333333286
2022-06-29,0,4.791666666666671
2022-06-30,0,5.099999999999994
2022-07-01,0,11
2022-07-02,0,11.896969696969691
2022-07-03,0,9.166666666666671
2022-07-04,0,5.291666666666671
2022-07-05,0,4.083333333333329
2022-07-06,0,8.566666666666663
2022-07-07,0,4.958333333333329
2022-07-08,0,8.125
2022-07-09,0,9.599999999999994
2022-07-10,0,2.4166666666666714
2022-07-11,0,8.291666666666671
2022-07-12,0,12.083333333333329
2022-07-13,0,12.166666666666671
2022-07-14,0,8.65161290322581
2022-07-15,0,7.083333333333329
2022-07-16,0,8.73913043478261
2022-07-17,0,7.314285714285717
2022-07-18,0,11.25806451612904
2022-07-19,0,13.228571428571428
2022-07-20,0,18.08333333333333
2022-07-21,0,19.25
2022-07-22,0,17.54166666666667
2022-07-23,0,18.375
2022-07-24,0,20.41666666666667
2022-07-25,0,19
2022-07-26,0,10.208333333333329
2022-07-27,0,6.208333333333329
2022-07-28,0,10.15384615384616
2022-07-29,0,13.551724137931032
2022-07-30,0,14.416666666666671
2022-07-31,0,8.791666666666671
2022-08-01,0,11.083333333333329
2022-08-02,0,12.357142857142861
2022-08-03,0,13.478260869565219
2022-08-04,0,15.875
2022-08-05,0,16.537931034482753
2022-08-06,0,16.39285714285714
2022-08-07,0,18.86206896551724
2022-08-08,0,18.040000000000006
2022-08-09,0,17.733333333333334
2022-08-10,0,5.617142857142852
2022-08-11,0,7.599999999999994
2022-08-12,0,8.125
2022-08-13,0,2.1666666666666714
2022-08-14,0,4
2022-08-15,0,5.708333333333329
2022-08-16,0,4.439999999999998
2022-08-17,0,4.791666666666671
2022-08-18,0,6.833333333333329
2022-08-19,0,12.125
2022-08-20,0,10.708333333333329
2022-08-21,0,11.766666666666666
2022-08-22,0,4.8125
2022-08-23,0,5.653658536585368
2022-08-24,0,6.177777777777777
2022-08-25,0,11.166666666666671
2022-08-26,0,8.75
2022-08-27,0,5.818181818181813
