date,respondent,type-name,daily_mwh
2022-04-29,ISNE,Other,13887
2022-04-29,ISNE,Petroleum,70
2022-04-29,ISNE,Solar,4138
2022-04-29,ISNE,Wind,22468
2022-04-29,PJM,Coal,339841
2022-04-29,PJM,Hydro,39985
2022-04-29,PJM,Natural Gas,689458
2022-04-29,PJM,Nuclear,681323
2022-04-29,PJM,Other,21148
2022-04-29,PJM,Petroleum,5527
2022-04-29,PJM,Solar,25340
2022-04-29,PJM,Wind,121104
2022-05-02,ISNE,Coal,40
2022-05-02,ISNE,Hydro,30086
2022-05-02,ISNE,Natural Gas,134058
2022-05-02,ISNE,Nuclear,50805
2022-05-02,ISNE,Other,14084
2022-05-02,ISNE,Petroleum,0
2022-05-02,ISNE,Solar,2152
2022-05-02,ISNE,Wind,4670
2022-05-02,PJM,Coal,357634
2022-05-02,PJM,Hydro,46356
2022-05-02,PJM,Natural Gas,715047
2022-05-02,PJM,Nuclear,713829
2022-05-02,PJM,Other,33036
2022-05-02,PJM,Petroleum,2016
2022-05-02,PJM,Solar,27692
2022-05-02,PJM,Wind,48998
2022-05-03,ISNE,Coal,39
2022-05-03,ISNE,Hydro,27917
2022-05-03,ISNE,Natural Gas,132552
2022-05-03,ISNE,Nuclear,50803
2022-05-03,ISNE,Other,14032
2022-05-03,ISNE,Petroleum,2
2022-05-03,ISNE,Solar,2087
2022-05-03,ISNE,Wind,3881
2022-05-03,PJM,Coal,367678
2022-05-03,PJM,Hydro,43325
2022-05-03,PJM,Natural Gas,668728
2022-05-03,PJM,Nuclear,718792
2022-05-03,PJM,Other,24838
2022-05-03,PJM,Petroleum,4146
2022-05-03,PJM,Solar,23151
2022-05-03,PJM,Wind,115926
2022-05-04,ISNE,Coal,85
2022-05-04,ISNE,Hydro,29113
2022-05-04,ISNE,Natural Gas,143889
2022-05-04,ISNE,Nuclear,50753
2022-05-04,ISNE,Other,13191
2022-05-04,ISNE,Petroleum,3
2022-05-04,ISNE,Solar,725
2022-05-04,ISNE,Wind,5915
2022-05-04,PJM,Coal,392528
2022-05-04,PJM,Hydro,47469
2022-05-04,PJM,Natural Gas,722960
2022-05-04,PJM,Nuclear,718009
2022-05-04,PJM,Other,29167
2022-05-04,PJM,Petroleum,1941
2022-05-04,PJM,Solar,20546
2022-05-04,PJM,Wind,47684
2022-05-05,ISNE,Coal,81
2022-05-05,ISNE,Hydro,25641
2022-05-05,ISNE,Natural Gas,104886
2022-05-05,ISNE,Nuclear,50817
2022-05-05,ISNE,Other,12540
2022-05-05,ISNE,Petroleum,0
2022-05-05,ISNE,Solar,4224
2022-05-05,ISNE,Wind,13309
2022-05-05,PJM,Coal,388556
2022-05-05,PJM,Hydro,44731
2022-05-05,PJM,Natural Gas,720569
2022-05-05,PJM,Nuclear,719426
2022-05-05,PJM,Other,24812
2022-05-05,PJM,Petroleum,1887
2022-05-05,PJM,Solar,16974
2022-05-05,PJM,Wind,54391
2022-05-06,ISNE,Coal,24
2022-05-06,ISNE,Hydro,26717
2022-05-06,ISNE,Natural Gas,125565
2022-05-06,ISNE,Nuclear,50763
2022-05-06,ISNE,Other,13062
2022-05-06,ISNE,Petroleum,65
2022-05-06,ISNE,Solar,2778
2022-05-06,ISNE,Wind,6671
2022-05-06,PJM,Coal,370070
2022-05-06,PJM,Hydro,41118
2022-05-06,PJM,Natural Gas,683420
2022-05-06,PJM,Nuclear,725191
2022-05-06,PJM,Other,18757
2022-05-06,PJM,Petroleum,1842
2022-05-06,PJM,Solar,11500
2022-05-06,PJM,Wind,115335
2022-05-09,ISNE,Coal,19
2022-05-09,ISNE,Hydro,25591
2022-05-09,ISNE,Natural Gas,111433
2022-05-09,ISNE,Nuclear,50752
2022-05-09,ISNE,Other,12946
2022-05-09,ISNE,Petroleum,25
2022-05-09,ISNE,Solar,4781
2022-05-09,ISNE,Wind,7155
2022-05-09,PJM,Coal,345161
2022-05-09,PJM,Hydro,45608
2022-05-09,PJM,Natural Gas,629988
2022-05-09,PJM,Nuclear,722334
2022-05-09,PJM,Other,21658
2022-05-09,PJM,Petroleum,1783
2022-05-09,PJM,Solar,34892
2022-05-09,PJM,Wind,149715
2022-05-10,ISNE,Coal,16
2022-05-10,ISNE,Hydro,22077
2022-05-10,ISNE,Natural Gas,121870
2022-05-10,ISNE,Nuclear,50853
2022-05-10,ISNE,Other,12504
2022-05-10,ISNE,Petroleum,0
2022-05-10,ISNE,Solar,4753
2022-05-10,ISNE,Wind,6638
2022-05-10,PJM,Coal,386593
2022-05-10,PJM,Hydro,47705
2022-05-10,PJM,Natural Gas,758972
2022-05-10,PJM,Nuclear,725263
2022-05-10,PJM,Other,24829
2022-05-10,PJM,Petroleum,2205
2022-05-10,PJM,Solar,26126
2022-05-10,PJM,Wind,110641
2022-05-11,ISNE,Coal,18
2022-05-11,ISNE,Hydro,19511
2022-05-11,ISNE,Natural Gas,137920
2022-05-11,ISNE,Nuclear,50834
2022-05-11,ISNE,Other,11917
2022-05-11,ISNE,Petroleum,0
2022-05-11,ISNE,Solar,4437
2022-05-11,ISNE,Wind,3357
2022-05-11,PJM,Coal,386670
2022-05-11,PJM,Hydro,53420
2022-05-11,PJM,Natural Gas,888679
2022-05-11,PJM,Nuclear,723629
2022-05-11,PJM,Other,29639
2022-05-11,PJM,Petroleum,5433
2022-05-11,PJM,Solar,24372
2022-05-11,PJM,Wind,49914
2022-05-12,ISNE,Coal,15
2022-05-12,ISNE,Hydro,19970
2022-05-12,ISNE,Natural Gas,140294
2022-05-12,ISNE,Nuclear,50762
2022-05-12,ISNE,Other,12149
2022-05-12,ISNE,Petroleum,5
2022-05-12,ISNE,Solar,4055
2022-05-12,ISNE,Wind,3712
2022-05-12,PJM,Coal,382110
2022-05-12,PJM,Hydro,54049
2022-05-12,PJM,Natural Gas,880248
2022-05-12,PJM,Nuclear,726993
2022-05-12,PJM,Other,36177
2022-05-12,PJM,Petroleum,3058
2022-05-12,PJM,Solar,16576
2022-05-12,PJM,Wind,78331
2022-05-13,ISNE,Coal,0
2022-05-13,ISNE,Hydro,19895
2022-05-13,ISNE,Natural Gas,152793
2022-05-13,ISNE,Nuclear,50810
2022-05-13,ISNE,Other,12580
2022-05-13,ISNE,Petroleum,1
2022-05-13,ISNE,Solar,3694
2022-05-13,ISNE,Wind,7589
2022-05-13,PJM,Coal,369983
2022-05-13,PJM,Hydro,57347
2022-05-13,PJM,Natural Gas,892370
2022-05-13,PJM,Nuclear,712165
2022-05-13,PJM,Other,33434
2022-05-13,PJM,Petroleum,2196
2022-05-13,PJM,Solar,20745
2022-05-13,PJM,Wind,71876
2022-05-16,ISNE,Coal,0
2022-05-16,ISNE,Hydro,20616
2022-05-16,ISNE,Natural Gas,179206
2022-05-16,ISNE,Nuclear,50759
2022-05-16,ISNE,Other,12993
2022-05-16,ISNE,Petroleum,34
2022-05-16,ISNE,Solar,3320
2022-05-16,ISNE,Wind,4671
2022-05-16,PJM,Coal,375640
2022-05-16,PJM,Hydro,58774
2022-05-16,PJM,Natural Gas,809004
2022-05-16,PJM,Nuclear,702432
2022-05-16,PJM,Other,30647
2022-05-16,PJM,Petroleum,1819
2022-05-16,PJM,Solar,26341
2022-05-16,PJM,Wind,95614
2022-05-17,ISNE,Coal,0
2022-05-17,ISNE,Hydro,23050
2022-05-17,ISNE,Natural Gas,126112
2022-05-17,ISNE,Nuclear,50730
2022-05-17,ISNE,Other,12944
2022-05-17,ISNE,Petroleum,0
2022-05-17,ISNE,Solar,3706
2022-05-17,ISNE,Wind,18752
2022-05-17,PJM,Coal,390629
2022-05-17,PJM,Hydro,55713
2022-05-17,PJM,Natural Gas,783405
2022-05-17,PJM,Nuclear,723778
2022-05-17,PJM,Other,31248
2022-05-17,PJM,Petroleum,1933
2022-05-17,PJM,Solar,35939
2022-05-17,PJM,Wind,66343
2022-05-18,ISNE,Coal,0
2022-05-18,ISNE,Hydro,28045
2022-05-18,ISNE,Natural Gas,100798
2022-05-18,ISNE,Nuclear,54248
2022-05-18,ISNE,Other,13011
2022-05-18,ISNE,Petroleum,127
2022-05-18,ISNE,Solar,6842
2022-05-18,ISNE,Wind,20239
2022-05-18,PJM,Coal,386693
2022-05-18,PJM,Hydro,52064
2022-05-18,PJM,Natural Gas,803938
2022-05-18,PJM,Nuclear,682923
2022-05-18,PJM,Other,25243
2022-05-18,PJM,Petroleum,2098
2022-05-18,PJM,Solar,29371
2022-05-18,PJM,Wind,54926
2022-05-19,ISNE,Coal,5
2022-05-19,ISNE,Hydro,28273
2022-05-19,ISNE,Natural Gas,150177
2022-05-19,ISNE,Nuclear,50809
2022-05-19,ISNE,Other,13118
2022-05-19,ISNE,Petroleum,129
2022-05-19,ISNE,Solar,1193
2022-05-19,ISNE,Wind,6070
2022-05-19,PJM,Coal,410054
2022-05-19,PJM,Hydro,54735
2022-05-19,PJM,Natural Gas,803278
2022-05-19,PJM,Nuclear,726438
2022-05-19,PJM,Other,32714
2022-05-19,PJM,Petroleum,2300
2022-05-19,PJM,Solar,29519
2022-05-19,PJM,Wind,89529
2022-05-20,ISNE,Coal,0
2022-05-20,ISNE,Hydro,25027
2022-05-20,ISNE,Natural Gas,137677
2022-05-20,ISNE,Nuclear,50400
2022-05-20,ISNE,Other,12569
2022-05-20,ISNE,Petroleum,0
2022-05-20,ISNE,Solar,3021
2022-05-20,ISNE,Wind,4825
2022-05-20,PJM,Coal,441630
2022-05-20,PJM,Hydro,58901
2022-05-20,PJM,Natural Gas,816158
2022-05-20,PJM,Nuclear,760980
2022-05-20,PJM,Other,36856
2022-05-20,PJM,Petroleum,4081
2022-05-20,PJM,Solar,31483
2022-05-20,PJM,Wind,142155
2022-05-23,ISNE,Coal,0
2022-05-23,ISNE,Hydro,24210
2022-05-23,ISNE,Natural Gas,153056
2022-05-23,ISNE,Nuclear,50683
2022-05-23,ISNE,Other,11894
2022-05-23,ISNE,Petroleum,264
2022-05-23,ISNE,Solar,4353
2022-05-23,ISNE,Wind,14807
2022-05-23,PJM,Coal,422719
2022-05-23,PJM,Hydro,46771
2022-05-23,PJM,Natural Gas,734375
2022-05-23,PJM,Nuclear,767679
2022-05-23,PJM,Other,16492
2022-05-23,PJM,Petroleum,1839
2022-05-23,PJM,Solar,19952
2022-05-23,PJM,Wind,55428
2022-05-24,ISNE,Coal,0
2022-05-24,ISNE,Hydro,22556
2022-05-24,ISNE,Natural Gas,146422
2022-05-24,ISNE,Nuclear,50612
2022-05-24,ISNE,Other,13521
2022-05-24,ISNE,Petroleum,80
2022-05-24,ISNE,Solar,3986
2022-05-24,ISNE,Wind,3693
2022-05-24,PJM,Coal,423075
2022-05-24,PJM,Hydro,44420
2022-05-24,PJM,Natural Gas,732315
2022-05-24,PJM,Nuclear,746238
2022-05-24,PJM,Other,16568
2022-05-24,PJM,Petroleum,1898
2022-05-24,PJM,Solar,14053
2022-05-24,PJM,Wind,80645
2022-05-25,ISNE,Coal,0
2022-05-25,ISNE,Hydro,21038
2022-05-25,ISNE,Natural Gas,142594
2022-05-25,ISNE,Nuclear,50496
2022-05-25,ISNE,Other,13637
2022-05-25,ISNE,Petroleum,73
2022-05-25,ISNE,Solar,4353
2022-05-25,ISNE,Wind,3008
2022-05-25,PJM,Coal,388349
2022-05-25,PJM,Hydro,44560
2022-05-25,PJM,Natural Gas,726125
2022-05-25,PJM,Nuclear,745709
2022-05-25,PJM,Other,20689
2022-05-25,PJM,Petroleum,1918
2022-05-25,PJM,Solar,15201
2022-05-25,PJM,Wind,133074
2022-05-26,ISNE,Coal,7
2022-05-26,ISNE,Hydro,19470
2022-05-26,ISNE,Natural Gas,141808
2022-05-26,ISNE,Nuclear,50584
2022-05-26,ISNE,Other,13937
2022-05-26,ISNE,Petroleum,4
2022-05-26,ISNE,Solar,3795
2022-05-26,ISNE,Wind,12117
2022-05-26,PJM,Coal,403856
2022-05-26,PJM,Hydro,54055
2022-05-26,PJM,Natural Gas,769832
2022-05-26,PJM,Nuclear,746704
2022-05-26,PJM,Other,23767
2022-05-26,PJM,Petroleum,2073
2022-05-26,PJM,Solar,15628
2022-05-26,PJM,Wind,104447
2022-05-27,ISNE,Coal,12
2022-05-27,ISNE,Hydro,17310
2022-05-27,ISNE,Natural Gas,179393
2022-05-27,ISNE,Nuclear,50612
2022-05-27,ISNE,Other,13564
2022-05-27,ISNE,Petroleum,34
2022-05-27,ISNE,Solar,2539
2022-05-27,ISNE,Wind,12361
2022-05-27,PJM,Coal,380427
2022-05-27,PJM,Hydro,51745
2022-05-27,PJM,Natural Gas,847834
2022-05-27,PJM,Nuclear,763350
2022-05-27,PJM,Other,22721
2022-05-27,PJM,Petroleum,5336
2022-05-27,PJM,Solar,15547
2022-05-27,PJM,Wind,58292
2022-05-31,ISNE,Coal,4
2022-05-31,ISNE,Hydro,19594
2022-05-31,ISNE,Natural Gas,204768
2022-05-31,ISNE,Nuclear,50494
2022-05-31,ISNE,Other,14350
2022-05-31,ISNE,Petroleum,0
2022-05-31,ISNE,Solar,3392
2022-05-31,ISNE,Wind,8074
2022-05-31,PJM,Coal,580465
2022-05-31,PJM,Hydro,65294
2022-05-31,PJM,Natural Gas,1048008
2022-05-31,PJM,Nuclear,778770
2022-05-31,PJM,Other,40191
2022-05-31,PJM,Petroleum,7051
2022-05-31,PJM,Solar,35176
2022-05-31,PJM,Wind,140815
2022-06-01,ISNE,Coal,3
2022-06-01,ISNE,Hydro,13679
2022-06-01,ISNE,Natural Gas,167541
2022-06-01,ISNE,Nuclear,50543
2022-06-01,ISNE,Other,14255
2022-06-01,ISNE,Petroleum,22
2022-06-01,ISNE,Solar,2316
2022-06-01,ISNE,Wind,3579
2022-06-01,PJM,Coal,524810
2022-06-01,PJM,Hydro,57770
2022-06-01,PJM,Natural Gas,1098240
2022-06-01,PJM,Nuclear,785712
2022-06-01,PJM,Other,35196
2022-06-01,PJM,Petroleum,6950
2022-06-01,PJM,Solar,45631
2022-06-01,PJM,Wind,58296
2022-06-02,ISNE,Coal,0
2022-06-02,ISNE,Hydro,16059
2022-06-02,ISNE,Natural Gas,177732
2022-06-02,ISNE,Nuclear,50183
2022-06-02,ISNE,Other,13965
2022-06-02,ISNE,Petroleum,75
2022-06-02,ISNE,Solar,2650
2022-06-02,ISNE,Wind,1721
2022-06-02,PJM,Coal,431981
2022-06-02,PJM,Hydro,52176
2022-06-02,PJM,Natural Gas,1045736
2022-06-02,PJM,Nuclear,788550
2022-06-02,PJM,Other,25880
2022-06-02,PJM,Petroleum,5267
2022-06-02,PJM,Solar,29401
2022-06-02,PJM,Wind,43091
2022-06-03,ISNE,Coal,0
2022-06-03,ISNE,Hydro,15316
2022-06-03,ISNE,Natural Gas,176517
2022-06-03,ISNE,Nuclear,51178
2022-06-03,ISNE,Other,13654
2022-06-03,ISNE,Petroleum,0
2022-06-03,ISNE,Solar,2201
2022-06-03,ISNE,Wind,2229
2022-06-03,PJM,Coal,394118
2022-06-03,PJM,Hydro,50546
2022-06-03,PJM,Natural Gas,916727
2022-06-03,PJM,Nuclear,788774
2022-06-03,PJM,Other,21955
2022-06-03,PJM,Petroleum,5205
2022-06-03,PJM,Solar,28016
2022-06-03,PJM,Wind,67936
2022-06-06,ISNE,Coal,0
2022-06-06,ISNE,Hydro,15573
2022-06-06,ISNE,Natural Gas,154092
2022-06-06,ISNE,Nuclear,76546
2022-06-06,ISNE,Other,14286
2022-06-06,ISNE,Petroleum,28
2022-06-06,ISNE,Solar,3954
2022-06-06,ISNE,Wind,3185
2022-06-06,PJM,Coal,376951
2022-06-06,PJM,Hydro,53505
2022-06-06,PJM,Natural Gas,882875
2022-06-06,PJM,Nuclear,790538
2022-06-06,PJM,Other,26430
2022-06-06,PJM,Petroleum,5202
2022-06-06,PJM,Solar,33379
2022-06-06,PJM,Wind,82458
2022-06-07,ISNE,Coal,0
2022-06-07,ISNE,Hydro,13872
2022-06-07,ISNE,Natural Gas,147909
2022-06-07,ISNE,Nuclear,77366
2022-06-07,ISNE,Other,14511
2022-06-07,ISNE,Petroleum,4
2022-06-07,ISNE,Solar,3805
2022-06-07,ISNE,Wind,8380
2022-06-07,PJM,Coal,382995
2022-06-07,PJM,Hydro,47200
2022-06-07,PJM,Natural Gas,955942
2022-06-07,PJM,Nuclear,790520
2022-06-07,PJM,Other,23992
2022-06-07,PJM,Petroleum,5532
2022-06-07,PJM,Solar,25896
2022-06-07,PJM,Wind,51068
2022-06-08,ISNE,Coal,0
2022-06-08,ISNE,Hydro,15074
2022-06-08,ISNE,Natural Gas,169319
2022-06-08,ISNE,Nuclear,79205
2022-06-08,ISNE,Other,14268
2022-06-08,ISNE,Petroleum,1
2022-06-08,ISNE,Solar,2942
2022-06-08,ISNE,Wind,12239
2022-06-08,PJM,Coal,390866
2022-06-08,PJM,Hydro,53261
2022-06-08,PJM,Natural Gas,1016508
2022-06-08,PJM,Nuclear,790959
2022-06-08,PJM,Other,24748
2022-06-08,PJM,Petroleum,5831
2022-06-08,PJM,Solar,27152
2022-06-08,PJM,Wind,62450
2022-06-09,ISNE,Coal,0
2022-06-09,ISNE,Hydro,17086
2022-06-09,ISNE,Natural Gas,173472
2022-06-09,ISNE,Nuclear,79853
2022-06-09,ISNE,Other,14543
2022-06-09,ISNE,Petroleum,113
2022-06-09,ISNE,Solar,2008
2022-06-09,ISNE,Wind,9622
2022-06-09,PJM,Coal,400137
2022-06-09,PJM,Hydro,50804
2022-06-09,PJM,Natural Gas,1012774
2022-06-09,PJM,Nuclear,789443
2022-06-09,PJM,Other,22204
2022-06-09,PJM,Petroleum,5892
2022-06-09,PJM,Solar,27591
2022-06-09,PJM,Wind,62094
2022-06-10,ISNE,Coal,0
2022-06-10,ISNE,Hydro,17211
2022-06-10,ISNE,Natural Gas,133670
2022-06-10,ISNE,Nuclear,80191
2022-06-10,ISNE,Other,14075
2022-06-10,ISNE,Petroleum,40
2022-06-10,ISNE,Solar,3771
2022-06-10,ISNE,Wind,16426
2022-06-10,PJM,Coal,393628
2022-06-10,PJM,Hydro,46849
2022-06-10,PJM,Natural Gas,919355
2022-06-10,PJM,Nuclear,768010
2022-06-10,PJM,Other,24841
2022-06-10,PJM,Petroleum,6284
2022-06-10,PJM,Solar,32156
2022-06-10,PJM,Wind,29340
2022-06-13,ISNE,Coal,0
2022-06-13,ISNE,Hydro,21162
2022-06-13,ISNE,Natural Gas,172176
2022-06-13,ISNE,Nuclear,80347
2022-06-13,ISNE,Other,14141
2022-06-13,ISNE,Petroleum,1139
2022-06-13,ISNE,Solar,3685
2022-06-13,ISNE,Wind,6334
2022-06-13,PJM,Coal,477373
2022-06-13,PJM,Hydro,53137
2022-06-13,PJM,Natural Gas,1220555
2022-06-13,PJM,Nuclear,764020
2022-06-13,PJM,Other,40707
2022-06-13,PJM,Petroleum,22402
2022-06-13,PJM,Solar,29810
2022-06-13,PJM,Wind,61927
2022-06-14,ISNE,Coal,7
2022-06-14,ISNE,Hydro,13847
2022-06-14,ISNE,Natural Gas,173599
2022-06-14,ISNE,Nuclear,80332
2022-06-14,ISNE,Other,13622
2022-06-14,ISNE,Petroleum,556
2022-06-14,ISNE,Solar,4157
2022-06-14,ISNE,Wind,9414
2022-06-14,PJM,Coal,561404
2022-06-14,PJM,Hydro,53986
2022-06-14,PJM,Natural Gas,1173765
2022-06-14,PJM,Nuclear,765745
2022-06-14,PJM,Other,37779
2022-06-14,PJM,Petroleum,8167
2022-06-14,PJM,Solar,22146
2022-06-14,PJM,Wind,84279
2022-06-15,ISNE,Coal,0
2022-06-15,ISNE,Hydro,12299
2022-06-15,ISNE,Natural Gas,171486
2022-06-15,ISNE,Nuclear,80250
2022-06-15,ISNE,Other,13852
2022-06-15,ISNE,Petroleum,619
2022-06-15,ISNE,Solar,3925
2022-06-15,ISNE,Wind,2537
2022-06-15,PJM,Coal,603105
2022-06-15,PJM,Hydro,51782
2022-06-15,PJM,Natural Gas,1272163
2022-06-15,PJM,Nuclear,753839
2022-06-15,PJM,Other,54228
2022-06-15,PJM,Petroleum,11730
2022-06-15,PJM,Solar,32589
2022-06-15,PJM,Wind,105478
2022-06-16,ISNE,Coal,0
2022-06-16,ISNE,Hydro,11521
2022-06-16,ISNE,Natural Gas,148039
2022-06-16,ISNE,Nuclear,80133
2022-06-16,ISNE,Other,13454
2022-06-16,ISNE,Petroleum,0
2022-06-16,ISNE,Solar,2836
2022-06-16,ISNE,Wind,13809
2022-06-16,PJM,Coal,600598
2022-06-16,PJM,Hydro,50740
2022-06-16,PJM,Natural Gas,1226782
2022-06-16,PJM,Nuclear,761978
2022-06-16,PJM,Other,41003
2022-06-16,PJM,Petroleum,6259
2022-06-16,PJM,Solar,21269
2022-06-16,PJM,Wind,111821
2022-06-17,ISNE,Coal,5
2022-06-17,ISNE,Hydro,14491
2022-06-17,ISNE,Natural Gas,172405
2022-06-17,ISNE,Nuclear,80167
2022-06-17,ISNE,Other,13634
2022-06-17,ISNE,Petroleum,59
2022-06-17,ISNE,Solar,2778
2022-06-17,ISNE,Wind,13540
2022-06-17,PJM,Coal,544397
2022-06-17,PJM,Hydro,52665
2022-06-17,PJM,Natural Gas,1202462
2022-06-17,PJM,Nuclear,765467
2022-06-17,PJM,Other,47920
2022-06-17,PJM,Petroleum,6794
2022-06-17,PJM,Solar,31246
2022-06-17,PJM,Wind,95828
2022-06-21,ISNE,Coal,7
2022-06-21,ISNE,Hydro,14790
2022-06-21,ISNE,Natural Gas,142065
2022-06-21,ISNE,Nuclear,80379
2022-06-21,ISNE,Other,13809
2022-06-21,ISNE,Petroleum,46
2022-06-21,ISNE,Solar,3842
2022-06-21,ISNE,Wind,2921
2022-06-21,PJM,Coal,562131
2022-06-21,PJM,Hydro,47040
2022-06-21,PJM,Natural Gas,1007888
2022-06-21,PJM,Nuclear,770118
2022-06-21,PJM,Other,37915
2022-06-21,PJM,Petroleum,5424
2022-06-21,PJM,Solar,28121
2022-06-21,PJM,Wind,113099
2022-06-22,ISNE,Coal,59
2022-06-22,ISNE,Hydro,12509
2022-06-22,ISNE,Natural Gas,151366
2022-06-22,ISNE,Nuclear,80323
2022-06-22,ISNE,Other,12148
2022-06-22,ISNE,Petroleum,52
2022-06-22,ISNE,Solar,2428
2022-06-22,ISNE,Wind,10258
2022-06-22,PJM,Coal,610361
2022-06-22,PJM,Hydro,50738
2022-06-22,PJM,Natural Gas,1096678
2022-06-22,PJM,Nuclear,768118
2022-06-22,PJM,Other,39210
2022-06-22,PJM,Petroleum,5539
2022-06-22,PJM,Solar,23587
2022-06-22,PJM,Wind,76185
2022-06-23,ISNE,Coal,6
2022-06-23,ISNE,Hydro,11727
2022-06-23,ISNE,Natural Gas,151673
2022-06-23,ISNE,Nuclear,80469
2022-06-23,ISNE,Other,13676
2022-06-23,ISNE,Petroleum,0
2022-06-23,ISNE,Solar,3208
2022-06-23,ISNE,Wind,6836
2022-06-23,PJM,Coal,521968
2022-06-23,PJM,Hydro,48477
2022-06-23,PJM,Natural Gas,1050615
2022-06-23,PJM,Nuclear,771001
2022-06-23,PJM,Other,29405
2022-06-23,PJM,Petroleum,5179
2022-06-23,PJM,Solar,17743
2022-06-23,PJM,Wind,26327
2022-06-24,ISNE,Coal,0
2022-06-24,ISNE,Hydro,14657
2022-06-24,ISNE,Natural Gas,163661
2022-06-24,ISNE,Nuclear,80345
2022-06-24,ISNE,Other,15426
2022-06-24,ISNE,Petroleum,0
2022-06-24,ISNE,Solar,3759
2022-06-24,ISNE,Wind,1985
2022-06-24,PJM,Coal,461873
2022-06-24,PJM,Hydro,49244
2022-06-24,PJM,Natural Gas,1110904
2022-06-24,PJM,Nuclear,770094
2022-06-24,PJM,Other,29731
2022-06-24,PJM,Petroleum,3827
2022-06-24,PJM,Solar,30014
2022-06-24,PJM,Wind,15918
2022-06-27,ISNE,Coal,5
2022-06-27,ISNE,Hydro,12210
2022-06-27,ISNE,Natural Gas,195135
2022-06-27,ISNE,Nuclear,80360
2022-06-27,ISNE,Other,13974
2022-06-27,ISNE,Petroleum,0
2022-06-27,ISNE,Solar,1333
2022-06-27,ISNE,Wind,13240
2022-06-27,PJM,Coal,424370
2022-06-27,PJM,Hydro,48901
2022-06-27,PJM,Natural Gas,1082171
2022-06-27,PJM,Nuclear,770160
2022-06-27,PJM,Other,30169
2022-06-27,PJM,Petroleum,1856
2022-06-27,PJM,Solar,21325
2022-06-27,PJM,Wind,65477
2022-06-28,ISNE,Coal,8
2022-06-28,ISNE,Hydro,11945
2022-06-28,ISNE,Natural Gas,168186
2022-06-28,ISNE,Nuclear,80328
2022-06-28,ISNE,Other,14856
2022-06-28,ISNE,Petroleum,24
2022-06-28,ISNE,Solar,4087
2022-06-28,ISNE,Wind,6685
2022-06-28,PJM,Coal,438649
2022-06-28,PJM,Hydro,46779
2022-06-28,PJM,Natural Gas,999993
2022-06-28,PJM,Nuclear,771562
2022-06-28,PJM,Other,26003
2022-06-28,PJM,Petroleum,2017
2022-06-28,PJM,Solar,33281
2022-06-28,PJM,Wind,24550
2022-06-29,ISNE,Coal,54
2022-06-29,ISNE,Hydro,12605
2022-06-29,ISNE,Natural Gas,185695
2022-06-29,ISNE,Nuclear,80306
2022-06-29,ISNE,Other,14237
2022-06-29,ISNE,Petroleum,172
2022-06-29,ISNE,Solar,3973
2022-06-29,ISNE,Wind,4707
2022-06-29,PJM,Coal,462937
2022-06-29,PJM,Hydro,48343
2022-06-29,PJM,Natural Gas,1093259
2022-06-29,PJM,Nuclear,769703
2022-06-29,PJM,Other,35282
2022-06-29,PJM,Petroleum,3666
2022-06-29,PJM,Solar,27108
2022-06-29,PJM,Wind,57887
2022-06-30,ISNE,Coal,27
2022-06-30,ISNE,Hydro,12671
2022-06-30,ISNE,Natural Gas,183661
2022-06-30,ISNE,Nuclear,80237
2022-06-30,ISNE,Other,14462
2022-06-30,ISNE,Petroleum,207
2022-06-30,ISNE,Solar,4083
2022-06-30,ISNE,Wind,5962
2022-06-30,PJM,Coal,538758
2022-06-30,PJM,Hydro,48528
2022-06-30,PJM,Natural Gas,1179322
2022-06-30,PJM,Nuclear,767008
2022-06-30,PJM,Other,43626
2022-06-30,PJM,Petroleum,5633
2022-06-30,PJM,Solar,29992
2022-06-30,PJM,Wind,91029
2022-07-01,ISNE,Coal,49
2022-07-01,ISNE,Hydro,15647
2022-07-01,ISNE,Natural Gas,218157
2022-07-01,ISNE,Nuclear,80393
2022-07-01,ISNE,Other,14516
2022-07-01,ISNE,Petroleum,143
2022-07-01,ISNE,Solar,3953
2022-07-01,ISNE,Wind,9532
2022-07-01,PJM,Coal,530108
2022-07-01,PJM,Hydro,46052
2022-07-01,PJM,Natural Gas,1226005
2022-07-01,PJM,Nuclear,777423
2022-07-01,PJM,Other,49167
2022-07-01,PJM,Petroleum,7394
2022-07-01,PJM,Solar,31368
2022-07-01,PJM,Wind,81691
2022-07-05,ISNE,Coal,0
2022-07-05,ISNE,Hydro,10454
2022-07-05,ISNE,Natural Gas,197637
2022-07-05,ISNE,Nuclear,80246
2022-07-05,ISNE,Other,14206
2022-07-05,ISNE,Petroleum,19
2022-07-05,ISNE,Solar,1746
2022-07-05,ISNE,Wind,5986
2022-07-05,PJM,Coal,540425
2022-07-05,PJM,Hydro,46044
2022-07-05,PJM,Natural Gas,1192718
2022-07-05,PJM,Nuclear,763043
2022-07-05,PJM,Other,42060
2022-07-05,PJM,Petroleum,5275
2022-07-05,PJM,Solar,23870
2022-07-05,PJM,Wind,89354
2022-07-06,ISNE,Coal,1
2022-07-06,ISNE,Hydro,12644
2022-07-06,ISNE,Natural Gas,210202
2022-07-06,ISNE,Nuclear,80338
2022-07-06,ISNE,Other,14367
2022-07-06,ISNE,Petroleum,108
2022-07-06,ISNE,Solar,3665
2022-07-06,ISNE,Wind,12580
2022-07-06,PJM,Coal,565154
