date,respondent,type-name,daily_mwh
2022-06-21,ISNE,Petroleum,46
2022-06-21,ISNE,Solar,3842
2022-06-21,ISNE,Wind,2921
2022-06-21,PJM,Coal,562131
2022-06-21,PJM,Hydro,47040
2022-06-21,PJM,Natural Gas,1007888
2022-06-21,PJM,Nuclear,770118
2022-06-21,PJM,Other,37915
2022-06-21,PJM,Petroleum,5424
2022-06-21,PJM,Solar,28121
2022-06-21,PJM,Wind,113099
2022-06-22,ISNE,Coal,59
2022-06-22,ISNE,Hydro,12509
2022-06-22,ISNE,Natural Gas,151366
2022-06-22,ISNE,Nuclear,80323
2022-06-22,ISNE,Other,12148
2022-06-22,ISNE,Petroleum,52
2022-06-22,ISNE,Solar,2428
2022-06-22,ISNE,Wind,10258
2022-06-22,PJM,Coal,610361
2022-06-22,PJM,Hydro,50738
2022-06-22,PJM,Natural Gas,1096678
2022-06-22,PJM,Nuclear,768118
2022-06-22,PJM,Other,39210
2022-06-22,PJM,Petroleum,5539
2022-06-22,PJM,Solar,23587
2022-06-22,PJM,Wind,76185
2022-06-23,ISNE,Coal,6
2022-06-23,ISNE,Hydro,11727
2022-06-23,ISNE,Natural Gas,151673
2022-06-23,ISNE,Nuclear,80469
2022-06-23,ISNE,Other,13676
2022-06-23,ISNE,Petroleum,0
2022-06-23,ISNE,Solar,3208
2022-06-23,ISNE,Wind,6836
2022-06-23,PJM,Coal,521968
2022-06-23,PJM,Hydro,48477
2022-06-23,PJM,Natural Gas,1050615
2022-06-23,PJM,Nuclear,771001
2022-06-23,PJM,Other,29405
2022-06-23,PJM,Petroleum,5179
2022-06-23,PJM,Solar,17743
2022-06-23,PJM,Wind,26327
2022-06-24,ISNE,Coal,0
2022-06-24,ISNE,Hydro,14657
2022-06-24,ISNE,Natural Gas,163661
2022-06-24,ISNE,Nuclear,80345
2022-06-24,ISNE,Other,15426
2022-06-24,ISNE,Petroleum,0
2022-06-24,ISNE,Solar,3759
2022-06-24,ISNE,Wind,1985
2022-06-24,PJM,Coal,461873
2022-06-24,PJM,Hydro,49244
2022-06-24,PJM,Natural Gas,1110904
2022-06-24,PJM,Nuclear,770094
2022-06-24,PJM,Other,29731
2022-06-24,PJM,Petroleum,3827
2022-06-24,PJM,Solar,30014
2022-06-24,PJM,Wind,15918
2022-06-25,ISNE,Coal,19
2022-06-25,ISNE,Hydro,14651
2022-06-25,ISNE,Natural Gas,187210
2022-06-25,ISNE,Nuclear,80376
2022-06-25,ISNE,Other,15741
2022-06-25,ISNE,Petroleum,465
2022-06-25,ISNE,Solar,4253
2022-06-25,ISNE,Wind,3696
2022-06-25,PJM,Coal,393999
2022-06-25,PJM,Hydro,50859
2022-06-25,PJM,Natural Gas,1106611
2022-06-25,PJM,Nuclear,764512
2022-06-25,PJM,Other,39547
2022-06-25,PJM,Petroleum,1854
2022-06-25,PJM,Solar,33036
2022-06-25,PJM,Wind,55412
2022-06-26,ISNE,Coal,33
2022-06-26,ISNE,Hydro,15542
2022-06-26,ISNE,Natural Gas,210798
2022-06-26,ISNE,Nuclear,80355
2022-06-26,ISNE,Other,15032
2022-06-26,ISNE,Petroleum,578
2022-06-26,ISNE,Solar,4200
2022-06-26,ISNE,Wind,5481
2022-06-26,PJM,Coal,413799
2022-06-26,PJM,Hydro,48534
2022-06-26,PJM,Natural Gas,1068045
2022-06-26,PJM,Nuclear,766426
2022-06-26,PJM,Other,36539
2022-06-26,PJM,Petroleum,1887
2022-06-26,PJM,Solar,29302
2022-06-26,PJM,Wind,88989
2022-06-27,ISNE,Coal,5
2022-06-27,ISNE,Hydro,12210
2022-06-27,ISNE,Natural Gas,195135
2022-06-27,ISNE,Nuclear,80360
2022-06-27,ISNE,Other,13974
2022-06-27,ISNE,Petroleum,0
2022-06-27,ISNE,Solar,1333
2022-06-27,ISNE,Wind,13240
2022-06-27,PJM,Coal,424370
2022-06-27,PJM,Hydro,48901
2022-06-27,PJM,Natural Gas,1082171
2022-06-27,PJM,Nuclear,770160
2022-06-27,PJM,Other,30169
2022-06-27,PJM,Petroleum,1856
2022-06-27,PJM,Solar,21325
2022-06-27,PJM,Wind,65477
2022-06-28,ISNE,Coal,8
2022-06-28,ISNE,Hydro,11945
2022-06-28,ISNE,Natural Gas,168186
2022-06-28,ISNE,Nuclear,80328
2022-06-28,ISNE,Other,14856
2022-06-28,ISNE,Petroleum,24
2022-06-28,ISNE,Solar,4087
2022-06-28,ISNE,Wind,6685
2022-06-28,PJM,Coal,438649
2022-06-28,PJM,Hydro,46779
2022-06-28,PJM,Natural Gas,999993
2022-06-28,PJM,Nuclear,771562
2022-06-28,PJM,Other,26003
2022-06-28,PJM,Petroleum,2017
2022-06-28,PJM,Solar,33281
2022-06-28,PJM,Wind,24550
2022-06-29,ISNE,Coal,54
2022-06-29,ISNE,Hydro,12605
2022-06-29,ISNE,Natural Gas,185695
2022-06-29,ISNE,Nuclear,80306
2022-06-29,ISNE,Other,14237
2022-06-29,ISNE,Petroleum,172
2022-06-29,ISNE,Solar,3973
2022-06-29,ISNE,Wind,4707
2022-06-29,PJM,Coal,462937
2022-06-29,PJM,Hydro,48343
2022-06-29,PJM,Natural Gas,1093259
2022-06-29,PJM,Nuclear,769703
2022-06-29,PJM,Other,35282
2022-06-29,PJM,Petroleum,3666
2022-06-29,PJM,Solar,27108
2022-06-29,PJM,Wind,57887
2022-06-30,ISNE,Coal,27
2022-06-30,ISNE,Hydro,12671
2022-06-30,ISNE,Natural Gas,183661
2022-06-30,ISNE,Nuclear,80237
2022-06-30,ISNE,Other,14462
2022-06-30,ISNE,Petroleum,207
2022-06-30,ISNE,Solar,4083
2022-06-30,ISNE,Wind,5962
2022-06-30,PJM,Coal,538758
2022-06-30,PJM,Hydro,48528
2022-06-30,PJM,Natural Gas,1179322
2022-06-30,PJM,Nuclear,767008
2022-06-30,PJM,Other,43626
2022-06-30,PJM,Petroleum,5633
2022-06-30,PJM,Solar,29992
2022-06-30,PJM,Wind,91029
2022-10-21,ISNE,Coal,0
2022-10-21,ISNE,Natural Gas,110560
2022-10-22,ISNE,Coal,0
2022-10-22,ISNE,Hydro,18156
2022-10-22,ISNE,Natural Gas,107752
2022-10-22,ISNE,Nuclear,80222
2022-10-22,ISNE,Other,13005
2022-10-22,ISNE,Petroleum,0
2022-10-22,ISNE,Solar,3479
2022-10-22,ISNE,Wind,9928
2022-10-22,PJM,Coal,211278
2022-10-22,PJM,Hydro,13829
2022-10-22,PJM,Natural Gas,756557
2022-10-22,PJM,Nuclear,640363
2022-10-22,PJM,Other,20696
2022-10-22,PJM,Petroleum,4458
2022-10-22,PJM,Solar,22333
2022-10-22,PJM,Wind,164762
2022-10-23,ISNE,Coal,19
2022-10-23,ISNE,Hydro,18449
2022-10-23,ISNE,Natural Gas,124367
2022-10-23,ISNE,Nuclear,80198
2022-10-23,ISNE,Other,13525
2022-10-23,ISNE,Petroleum,0
2022-10-23,ISNE,Solar,1093
2022-10-23,ISNE,Wind,2785
2022-10-23,PJM,Coal,226470
2022-10-23,PJM,Hydro,15983
2022-10-23,PJM,Natural Gas,736942
2022-10-23,PJM,Nuclear,646543
2022-10-23,PJM,Other,20115
2022-10-23,PJM,Petroleum,3867
2022-10-23,PJM,Solar,9479
2022-10-23,PJM,Wind,153593
2022-10-24,ISNE,Coal,40
2022-10-24,ISNE,Hydro,18760
2022-10-24,ISNE,Natural Gas,137803
2022-10-24,ISNE,Nuclear,80324
2022-10-24,ISNE,Other,12617
2022-10-24,ISNE,Petroleum,8
2022-10-24,ISNE,Solar,380
2022-10-24,ISNE,Wind,4771
2022-10-24,PJM,Coal,271647
2022-10-24,PJM,Hydro,24900
2022-10-24,PJM,Natural Gas,842392
2022-10-24,PJM,Nuclear,657306
2022-10-24,PJM,Other,22677
2022-10-24,PJM,Petroleum,3942
2022-10-24,PJM,Solar,14233
2022-10-24,PJM,Wind,141983
2022-10-25,ISNE,Coal,48
2022-10-25,ISNE,Hydro,18080
2022-10-25,ISNE,Natural Gas,145458
2022-10-25,ISNE,Nuclear,80326
2022-10-25,ISNE,Other,12309
2022-10-25,ISNE,Petroleum,596
2022-10-25,ISNE,Solar,1024
2022-10-25,ISNE,Wind,4482
2022-10-25,PJM,Coal,273658
2022-10-25,PJM,Hydro,29002
2022-10-25,PJM,Natural Gas,846951
2022-10-25,PJM,Nuclear,663567
2022-10-25,PJM,Other,32236
2022-10-25,PJM,Petroleum,4219
2022-10-25,PJM,Solar,7012
2022-10-25,PJM,Wind,109074
2022-10-26,ISNE,Coal,0
2022-10-26,ISNE,Hydro,17050
2022-10-26,ISNE,Natural Gas,151683
2022-10-26,ISNE,Nuclear,77766
2022-10-26,ISNE,Other,11549
2022-10-26,ISNE,Petroleum,43
2022-10-26,ISNE,Solar,695
2022-10-26,ISNE,Wind,6896
2022-10-26,PJM,Coal,303754
2022-10-26,PJM,Hydro,30078
2022-10-26,PJM,Natural Gas,813044
2022-10-26,PJM,Nuclear,665535
2022-10-26,PJM,Other,33258
2022-10-26,PJM,Petroleum,3933
2022-10-26,PJM,Solar,6242
2022-10-26,PJM,Wind,126876
2022-10-27,ISNE,Coal,0
2022-10-27,ISNE,Hydro,15890
2022-10-27,ISNE,Natural Gas,107183
2022-10-27,ISNE,Nuclear,78712
2022-10-27,ISNE,Other,11353
2022-10-27,ISNE,Petroleum,26
2022-10-27,ISNE,Solar,3093
2022-10-27,ISNE,Wind,19575
2022-10-27,PJM,Coal,301356
2022-10-27,PJM,Hydro,25839
2022-10-27,PJM,Natural Gas,842814
2022-10-27,PJM,Nuclear,674635
2022-10-27,PJM,Other,28216
2022-10-27,PJM,Petroleum,5104
2022-10-27,PJM,Solar,21010
2022-10-27,PJM,Wind,69275
2022-10-28,ISNE,Coal,6
2022-10-28,ISNE,Hydro,21096
2022-10-28,ISNE,Natural Gas,122603
2022-10-28,ISNE,Nuclear,80285
2022-10-28,ISNE,Other,12228
2022-10-28,ISNE,Petroleum,72
2022-10-28,ISNE,Solar,2780
2022-10-28,ISNE,Wind,5753
2022-10-28,PJM,Coal,307006
2022-10-28,PJM,Hydro,26664
2022-10-28,PJM,Natural Gas,864540
2022-10-28,PJM,Nuclear,683755
2022-10-28,PJM,Other,29279
2022-10-28,PJM,Petroleum,4386
2022-10-28,PJM,Solar,12452
2022-10-28,PJM,Wind,55282
2022-10-29,ISNE,Coal,0
2022-10-29,ISNE,Hydro,17684
2022-10-29,ISNE,Natural Gas,108804
2022-10-29,ISNE,Nuclear,80345
2022-10-29,ISNE,Other,12932
2022-10-29,ISNE,Petroleum,0
2022-10-29,ISNE,Solar,3108
2022-10-29,ISNE,Wind,5339
2022-10-29,PJM,Coal,256259
2022-10-29,PJM,Hydro,20828
2022-10-29,PJM,Natural Gas,795157
2022-10-29,PJM,Nuclear,688074
2022-10-29,PJM,Other,23248
2022-10-29,PJM,Petroleum,4618
2022-10-29,PJM,Solar,15568
2022-10-29,PJM,Wind,31160
2022-10-30,ISNE,Coal,0
2022-10-30,ISNE,Hydro,15967
2022-10-30,ISNE,Natural Gas,110115
2022-10-30,ISNE,Nuclear,80329
2022-10-30,ISNE,Other,13207
2022-10-30,ISNE,Petroleum,0
2022-10-30,ISNE,Solar,2925
2022-10-30,ISNE,Wind,8441
2022-10-30,PJM,Coal,275808
2022-10-30,PJM,Hydro,19287
2022-10-30,PJM,Natural Gas,806235
2022-10-30,PJM,Nuclear,673077
2022-10-30,PJM,Other,24271
2022-10-30,PJM,Petroleum,4526
2022-10-30,PJM,Solar,13810
2022-10-30,PJM,Wind,37158
2022-10-31,ISNE,Coal,0
2022-10-31,ISNE,Hydro,18184
2022-10-31,ISNE,Natural Gas,115660
2022-10-31,ISNE,Nuclear,80317
2022-10-31,ISNE,Other,13248
2022-10-31,ISNE,Petroleum,4
2022-10-31,ISNE,Solar,2030
2022-10-31,ISNE,Wind,5440
2022-10-31,PJM,Coal,301892
2022-10-31,PJM,Hydro,32949
2022-10-31,PJM,Natural Gas,902112
2022-10-31,PJM,Nuclear,655998
2022-10-31,PJM,Other,25276
2022-10-31,PJM,Petroleum,4413
2022-10-31,PJM,Solar,10249
2022-10-31,PJM,Wind,30751
2022-11-01,ISNE,Coal,0
2022-11-01,ISNE,Hydro,17887
2022-11-01,ISNE,Natural Gas,113945
2022-11-01,ISNE,Nuclear,80299
2022-11-01,ISNE,Other,12992
2022-11-01,ISNE,Petroleum,68
2022-11-01,ISNE,Solar,829
2022-11-01,ISNE,Wind,4887
2022-11-01,PJM,Coal,293825
2022-11-01,PJM,Hydro,30271
2022-11-01,PJM,Natural Gas,864450
2022-11-01,PJM,Nuclear,674106
2022-11-01,PJM,Other,34253
2022-11-01,PJM,Petroleum,4243
2022-11-01,PJM,Solar,14155
2022-11-01,PJM,Wind,32169
2022-11-02,ISNE,Coal,0
2022-11-02,ISNE,Hydro,16308
2022-11-02,ISNE,Natural Gas,108533
2022-11-02,ISNE,Nuclear,80309
2022-11-02,ISNE,Other,12064
2022-11-02,ISNE,Petroleum,0
2022-11-02,ISNE,Solar,2912
2022-11-02,ISNE,Wind,16771
2022-11-02,PJM,Coal,285334
2022-11-02,PJM,Hydro,29153
2022-11-02,PJM,Natural Gas,869718
2022-11-02,PJM,Nuclear,673885
2022-11-02,PJM,Other,29005
2022-11-02,PJM,Petroleum,4711
2022-11-02,PJM,Solar,12636
2022-11-02,PJM,Wind,54023
2022-11-03,ISNE,Coal,0
2022-11-03,ISNE,Hydro,18799
2022-11-03,ISNE,Natural Gas,126499
2022-11-03,ISNE,Nuclear,80390
2022-11-03,ISNE,Other,12578
2022-11-03,ISNE,Petroleum,0
2022-11-03,ISNE,Solar,2930
2022-11-03,ISNE,Wind,7185
2022-11-03,PJM,Coal,254215
2022-11-03,PJM,Hydro,27645
2022-11-03,PJM,Natural Gas,836483
2022-11-03,PJM,Nuclear,675265
2022-11-03,PJM,Other,25549
2022-11-03,PJM,Petroleum,4332
2022-11-03,PJM,Solar,16029
2022-11-03,PJM,Wind,130358
2022-11-04,ISNE,Coal,0
2022-11-04,ISNE,Hydro,16227
2022-11-04,ISNE,Natural Gas,128971
2022-11-04,ISNE,Nuclear,80369
2022-11-04,ISNE,Other,12822
2022-11-04,ISNE,Petroleum,67
2022-11-04,ISNE,Solar,2630
2022-11-04,ISNE,Wind,11950
2022-11-04,PJM,Coal,261909
2022-11-04,PJM,Hydro,27762
2022-11-04,PJM,Natural Gas,769868
2022-11-04,PJM,Nuclear,670540
2022-11-04,PJM,Other,25786
2022-11-04,PJM,Petroleum,5119
2022-11-04,PJM,Solar,15698
2022-11-04,PJM,Wind,185382
2022-11-05,ISNE,Coal,0
2022-11-05,ISNE,Hydro,13941
2022-11-05,ISNE,Natural Gas,130070
2022-11-05,ISNE,Nuclear,80361
2022-11-05,ISNE,Other,12384
2022-11-05,ISNE,Petroleum,99
2022-11-05,ISNE,Solar,1946
2022-11-05,ISNE,Wind,16998
2022-11-05,PJM,Coal,210160
2022-11-05,PJM,Hydro,18953
2022-11-05,PJM,Natural Gas,706913
2022-11-05,PJM,Nuclear,657811
2022-11-05,PJM,Other,35370
2022-11-05,PJM,Petroleum,4281
2022-11-05,PJM,Solar,14898
2022-11-05,PJM,Wind,191590
2022-11-06,ISNE,Coal,0
2022-11-06,ISNE,Hydro,16276
2022-11-06,ISNE,Natural Gas,125163
2022-11-06,ISNE,Nuclear,83648
2022-11-06,ISNE,Other,13453
2022-11-06,ISNE,Petroleum,0
2022-11-06,ISNE,Solar,1239
2022-11-06,ISNE,Wind,21342
2022-11-06,PJM,Coal,226942
2022-11-06,PJM,Hydro,25810
2022-11-06,PJM,Natural Gas,770682
2022-11-06,PJM,Nuclear,687828
2022-11-06,PJM,Other,37719
2022-11-06,PJM,Petroleum,7673
2022-11-06,PJM,Solar,13814
2022-11-06,PJM,Wind,128671
2022-11-07,ISNE,Coal,0
2022-11-07,ISNE,Hydro,17119
2022-11-07,ISNE,Natural Gas,121028
2022-11-07,ISNE,Nuclear,80240
2022-11-07,ISNE,Other,12454
2022-11-07,ISNE,Petroleum,474
2022-11-07,ISNE,Solar,2370
2022-11-07,ISNE,Wind,22613
2022-11-07,PJM,Coal,257725
2022-11-07,PJM,Hydro,36057
2022-11-07,PJM,Natural Gas,829838
2022-11-07,PJM,Nuclear,676432
2022-11-07,PJM,Other,44215
2022-11-07,PJM,Petroleum,5925
2022-11-07,PJM,Solar,16551
2022-11-07,PJM,Wind,95790
2022-11-08,ISNE,Coal,13
2022-11-08,ISNE,Hydro,15293
2022-11-08,ISNE,Natural Gas,109298
2022-11-08,ISNE,Nuclear,80270
2022-11-08,ISNE,Other,11940
2022-11-08,ISNE,Petroleum,32
2022-11-08,ISNE,Solar,2992
2022-11-08,ISNE,Wind,25927
2022-11-08,PJM,Coal,256126
2022-11-08,PJM,Hydro,25830
2022-11-08,PJM,Natural Gas,801236
2022-11-08,PJM,Nuclear,687421
2022-11-08,PJM,Other,28617
2022-11-08,PJM,Petroleum,6724
2022-11-08,PJM,Solar,21674
2022-11-08,PJM,Wind,145016
2022-11-09,ISNE,Coal,0
2022-11-09,ISNE,Hydro,18200
2022-11-09,ISNE,Natural Gas,135982
2022-11-09,ISNE,Nuclear,80333
2022-11-09,ISNE,Other,12132
2022-11-09,ISNE,Petroleum,153
2022-11-09,ISNE,Solar,2921
2022-11-09,ISNE,Wind,9967
2022-11-09,PJM,Coal,260794
2022-11-09,PJM,Hydro,28214
2022-11-09,PJM,Natural Gas,823373
2022-11-09,PJM,Nuclear,710729
2022-11-09,PJM,Other,29524
2022-11-09,PJM,Petroleum,7673
2022-11-09,PJM,Solar,17045
2022-11-09,PJM,Wind,120909
2022-11-10,ISNE,Coal,15
2022-11-10,ISNE,Hydro,16595
2022-11-10,ISNE,Natural Gas,132856
2022-11-10,ISNE,Nuclear,80381
2022-11-10,ISNE,Other,12275
2022-11-10,ISNE,Petroleum,66
2022-11-10,ISNE,Solar,2741
2022-11-10,ISNE,Wind,16263
2022-11-10,PJM,Coal,254497
2022-11-10,PJM,Hydro,26513
2022-11-10,PJM,Natural Gas,753838
2022-11-10,PJM,Nuclear,712863
2022-11-10,PJM,Other,30349
2022-11-10,PJM,Petroleum,6237
2022-11-10,PJM,Solar,12654
2022-11-10,PJM,Wind,167765
2022-11-11,ISNE,Coal,0
2022-11-11,ISNE,Hydro,18719
2022-11-11,ISNE,Natural Gas,137418
2022-11-11,ISNE,Nuclear,80416
2022-11-11,ISNE,Other,12934
2022-11-11,ISNE,Petroleum,16
2022-11-11,ISNE,Solar,976
2022-11-11,ISNE,Wind,10568
2022-11-11,PJM,Coal,274551
2022-11-11,PJM,Hydro,26771
2022-11-11,PJM,Natural Gas,801067
2022-11-11,PJM,Nuclear,712376
2022-11-11,PJM,Other,27152
2022-11-11,PJM,Petroleum,6221
2022-11-11,PJM,Solar,4766
2022-11-11,PJM,Wind,147179
2022-11-12,ISNE,Coal,0
2022-11-12,ISNE,Hydro,16229
2022-11-12,ISNE,Natural Gas,120515
2022-11-12,ISNE,Nuclear,80439
2022-11-12,ISNE,Other,13189
2022-11-12,ISNE,Petroleum,157
2022-11-12,ISNE,Solar,1486
2022-11-12,ISNE,Wind,19319
2022-11-12,PJM,Coal,256726
2022-11-12,PJM,Hydro,24993
2022-11-12,PJM,Natural Gas,766936
2022-11-12,PJM,Nuclear,717513
2022-11-12,PJM,Other,29059
2022-11-12,PJM,Petroleum,7456
2022-11-12,PJM,Solar,11845
2022-11-12,PJM,Wind,106707
2022-11-13,ISNE,Coal,0
2022-11-13,ISNE,Hydro,19706
2022-11-13,ISNE,Natural Gas,121681
2022-11-13,ISNE,Nuclear,80498
2022-11-13,ISNE,Other,14131
2022-11-13,ISNE,Petroleum,0
2022-11-13,ISNE,Solar,332
2022-11-13,ISNE,Wind,9578
2022-11-13,PJM,Coal,287730
2022-11-13,PJM,Hydro,33705
2022-11-13,PJM,Natural Gas,829401
2022-11-13,PJM,Nuclear,728276
2022-11-13,PJM,Other,31878
2022-11-13,PJM,Petroleum,5459
2022-11-13,PJM,Solar,14322
2022-11-13,PJM,Wind,61636
2022-11-14,ISNE,Coal,0
2022-11-14,ISNE,Hydro,24750
2022-11-14,ISNE,Natural Gas,121134
2022-11-14,ISNE,Nuclear,80570
2022-11-14,ISNE,Other,12740
2022-11-14,ISNE,Petroleum,11
2022-11-14,ISNE,Solar,2528
2022-11-14,ISNE,Wind,23233
2022-11-14,PJM,Coal,325143
2022-11-14,PJM,Hydro,57310
2022-11-14,PJM,Natural Gas,999364
2022-11-14,PJM,Nuclear,739623
2022-11-14,PJM,Other,35684
2022-11-14,PJM,Petroleum,7530
2022-11-14,PJM,Solar,17774
2022-11-14,PJM,Wind,38295
2022-11-15,ISNE,Coal,0
2022-11-15,ISNE,Hydro,24782
2022-11-15,ISNE,Natural Gas,159706
2022-11-15,ISNE,Nuclear,80794
2022-11-15,ISNE,Other,12696
2022-11-15,ISNE,Petroleum,0
2022-11-15,ISNE,Solar,2067
2022-11-15,ISNE,Wind,4392
2022-11-15,PJM,Coal,340242
2022-11-15,PJM,Hydro,55359
2022-11-15,PJM,Natural Gas,1073308
2022-11-15,PJM,Nuclear,744052
2022-11-15,PJM,Other,32082
2022-11-15,PJM,Petroleum,7273
2022-11-15,PJM,Solar,3748
2022-11-15,PJM,Wind,48204
2022-11-16,ISNE,Coal,40
2022-11-16,ISNE,Hydro,24102
2022-11-16,ISNE,Natural Gas,159063
2022-11-16,ISNE,Nuclear,80412
2022-11-16,ISNE,Other,11653
2022-11-16,ISNE,Petroleum,27
2022-11-16,ISNE,Solar,435
2022-11-16,ISNE,Wind,11103
2022-11-16,PJM,Coal,348917
2022-11-16,PJM,Hydro,47937
2022-11-16,PJM,Natural Gas,954514
2022-11-16,PJM,Nuclear,747032
2022-11-16,PJM,Other,35161
2022-11-16,PJM,Petroleum,14000
2022-11-16,PJM,Solar,11471
2022-11-16,PJM,Wind,130440
2022-11-17,ISNE,Coal,2
2022-11-17,ISNE,Hydro,24354
2022-11-17,ISNE,Natural Gas,146468
2022-11-17,ISNE,Nuclear,80476
2022-11-17,ISNE,Other,13079
2022-11-17,ISNE,Petroleum,1061
2022-11-17,ISNE,Solar,1369
2022-11-17,ISNE,Wind,12957
2022-11-17,PJM,Coal,395675
2022-11-17,PJM,Hydro,51762
2022-11-17,PJM,Natural Gas,982151
2022-11-17,PJM,Nuclear,749272
2022-11-17,PJM,Other,37946
2022-11-17,PJM,Petroleum,2765
2022-11-17,PJM,Solar,16065
2022-11-17,PJM,Wind,156038
2022-11-18,ISNE,Coal,0
2022-11-18,ISNE,Hydro,22148
2022-11-18,ISNE,Natural Gas,155085
2022-11-18,ISNE,Nuclear,80530
2022-11-18,ISNE,Other,13255
2022-11-18,ISNE,Petroleum,173
2022-11-18,ISNE,Solar,1848
2022-11-18,ISNE,Wind,9096
2022-11-18,PJM,Coal,427159
2022-11-18,PJM,Hydro,48470
2022-11-18,PJM,Natural Gas,957223
2022-11-18,PJM,Nuclear,750617
2022-11-18,PJM,Other,36456
2022-11-18,PJM,Petroleum,3055
2022-11-18,PJM,Solar,17322
2022-11-18,PJM,Wind,169247
2022-11-19,ISNE,Coal,0
2022-11-19,ISNE,Hydro,21497
2022-11-19,ISNE,Natural Gas,152460
2022-11-19,ISNE,Nuclear,80828
2022-11-19,ISNE,Other,13438
2022-11-19,ISNE,Petroleum,308
2022-11-19,ISNE,Solar,2485
2022-11-19,ISNE,Wind,4278
2022-11-19,PJM,Coal,421904
2022-11-19,PJM,Hydro,38103
2022-11-19,PJM,Natural Gas,868610
2022-11-19,PJM,Nuclear,758922
2022-11-19,PJM,Other,23382
2022-11-19,PJM,Petroleum,4050
2022-11-19,PJM,Solar,18857
2022-11-19,PJM,Wind,182123
2022-11-20,ISNE,Coal,12
2022-11-20,ISNE,Hydro,23468
2022-11-20,ISNE,Natural Gas,129153
2022-11-20,ISNE,Nuclear,80524
2022-11-20,ISNE,Other,14477
2022-11-20,ISNE,Petroleum,649
2022-11-20,ISNE,Solar,2001
2022-11-20,ISNE,Wind,18093
2022-11-20,PJM,Coal,428942
2022-11-20,PJM,Hydro,44469
2022-11-20,PJM,Natural Gas,902628
2022-11-20,PJM,Nuclear,771707
2022-11-20,PJM,Other,30667
2022-11-20,PJM,Petroleum,2445
2022-11-20,PJM,Solar,16451
2022-11-20,PJM,Wind,139553
2022-11-21,ISNE,Coal,13
2022-11-21,ISNE,Hydro,26233
2022-11-21,ISNE,Natural Gas,151066
2022-11-21,ISNE,Nuclear,80494
2022-11-21,ISNE,Other,14522
2022-11-21,ISNE,Petroleum,351
2022-11-21,ISNE,Solar,2236
2022-11-21,ISNE,Wind,17993
2022-11-21,PJM,Coal,438251
2022-11-21,PJM,Hydro,52558
2022-11-21,PJM,Natural Gas,975239
2022-11-21,PJM,Nuclear,781933
2022-11-21,PJM,Other,36644
2022-11-21,PJM,Petroleum,2917
2022-11-21,PJM,Solar,18846
2022-11-21,PJM,Wind,149766
2022-11-22,ISNE,Coal,1
2022-11-22,ISNE,Hydro,20090
2022-11-22,ISNE,Natural Gas,142981
2022-11-22,ISNE,Nuclear,80576
2022-11-22,ISNE,Other,15001
2022-11-22,ISNE,Petroleum,310
2022-11-22,ISNE,Solar,2420
2022-11-22,ISNE,Wind,12637
2022-11-22,PJM,Coal,419343
2022-11-22,PJM,Hydro,39120
2022-11-22,PJM,Natural Gas,943409
2022-11-22,PJM,Nuclear,784714
2022-11-22,PJM,Other,25385
2022-11-22,PJM,Petroleum,2360
2022-11-22,PJM,Solar,17622
2022-11-22,PJM,Wind,78303
2022-11-23,ISNE,Coal,11
2022-11-23,ISNE,Hydro,19711
2022-11-23,ISNE,Natural Gas,140261
2022-11-23,ISNE,Nuclear,80580
2022-11-23,ISNE,Other,14586
2022-11-23,ISNE,Petroleum,0
2022-11-23,ISNE,Solar,1811
2022-11-23,ISNE,Wind,11725
2022-11-23,PJM,Coal,375171
2022-11-23,PJM,Hydro,41985
2022-11-23,PJM,Natural Gas,896036
2022-11-23,PJM,Nuclear,790645
2022-11-23,PJM,Other,22735
2022-11-23,PJM,Petroleum,2510
2022-11-23,PJM,Solar,19059
2022-11-23,PJM,Wind,86464
2022-11-24,ISNE,Coal,0
2022-11-24,ISNE,Hydro,18025
2022-11-24,ISNE,Natural Gas,137657
2022-11-24,ISNE,Nuclear,80543
2022-11-24,ISNE,Other,14269
2022-11-24,ISNE,Petroleum,0
2022-11-24,ISNE,Solar,2251
2022-11-24,ISNE,Wind,4305
2022-11-24,PJM,Coal,354425
2022-11-24,PJM,Hydro,29278
2022-11-24,PJM,Natural Gas,678581
2022-11-24,PJM,Nuclear,793653
2022-11-24,PJM,Other,20813
2022-11-24,PJM,Petroleum,2189
2022-11-24,PJM,Solar,16357
2022-11-24,PJM,Wind,73159
2022-11-25,ISNE,Coal,10
2022-11-25,ISNE,Hydro,18220
2022-11-25,ISNE,Natural Gas,137482
2022-11-25,ISNE,Nuclear,80535
2022-11-25,ISNE,Other,13370
2022-11-25,ISNE,Petroleum,0
2022-11-25,ISNE,Solar,262
2022-11-25,ISNE,Wind,17321
2022-11-25,PJM,Coal,345965
2022-11-25,PJM,Hydro,30085
2022-11-25,PJM,Natural Gas,621616
2022-11-25,PJM,Nuclear,792963
2022-11-25,PJM,Other,18926
2022-11-25,PJM,Petroleum,2124
2022-11-25,PJM,Solar,7501
2022-11-25,PJM,Wind,93645
2022-11-26,ISNE,Coal,0
2022-11-26,ISNE,Hydro,16860
2022-11-26,ISNE,Natural Gas,123115
2022-11-26,ISNE,Nuclear,80584
2022-11-26,ISNE,Other,13685
2022-11-26,ISNE,Petroleum,60
2022-11-26,ISNE,Solar,2280
2022-11-26,ISNE,Wind,20103
2022-11-26,PJM,Coal,360921
